+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 26  | 32         | io_uring | 12        | 16  | desc        | 2.5704          | 0.076         | 3.0662               | 0.0824             | 2.7782              | 0.0836            | 119.288826641768  | 108.084344849051 |
| 28  | 8192       | io_uring | 12        | 16  | desc        | 6.4604          | 2.0732        | 6.945                | 2.2                | 6.982               | 2.24              | 107.50108352424   | 108.073803479661 |
| 27  | 65536      | worker   | 12        | 16  | desc        | 42.8216         | 15.211        | 43.3858              | 15.3038            | 46.2734             | 16.675            | 101.317559362565  | 108.06088516076  |
| 32  | 1          | io_uring | 12        | 16  | desc        | 1.3564          | 0.0686        | 1.4882               | 0.0698             | 1.4656              | 0.0722            | 109.716897670304  | 108.050722500737 |
| 6   | 1024       | worker   | 12        | 16  | asc         | 5.9736          | 0.6202        | 5.9966               | 0.6392             | 6.4542              | 0.6698            | 100.385027454132  | 108.045399758939 |
| 28  | 1024       | worker   | 12        | 16  | asc         | 4.6             | 0.332         | 4.739                | 0.3348             | 4.97                | 0.3686            | 103.021739130435  | 108.04347826087  |
| 16  | 8          | worker   | 12        | 16  | asc         | 1.4766          | 0.0538        | 1.646                | 0.0582             | 1.5948              | 0.0532            | 111.472301232561  | 108.00487606664  |
| 23  | 256        | worker   | 12        | 16  | desc        | 3.2368          | 0.3412        | 3.617                | 0.3312             | 3.4958              | 0.3686            | 111.746169055858  | 108.001730103806 |
| 6   | 16384      | worker   | 12        | 16  | asc         | 25.9562         | 8.751         | 26.0068              | 8.1006             | 28.0282             | 8.7972            | 100.194943789923  | 107.982678512263 |
| 12  | 64         | worker   | 12        | 16  | desc        | 2.6748          | 0.1048        | 2.8488               | 0.107              | 2.8878              | 0.1182            | 106.505159264244  | 107.963212202782 |
| 11  | 4          | io_uring | 12        | 16  | desc        | 1.4596          | 0.0486        | 1.6498               | 0.0542             | 1.5754              | 0.0584            | 113.030967388326  | 107.9336804604   |
| 27  | 16384      | worker   | 12        | 16  | asc         | 21.944          | 3.9194        | 21.8908              | 4.1622             | 23.679              | 4.2056            | 99.7575647101714  | 107.906489245352 |
| 14  | 2048       | worker   | 12        | 16  | asc         | 4.2516          | 0.5786        | 4.0444               | 0.6022             | 4.5876              | 0.6906            | 95.1265405964813  | 107.902907140841 |
| 27  | 1024       | io_uring | 12        | 16  | desc        | 3.7802          | 0.3666        | 4.0452               | 0.3412             | 4.0772              | 0.3584            | 107.010211099942  | 107.856727157293 |
| 22  | 262144     | worker   | 12        | 16  | asc         | 464.8602        | 288.9906      | 464.977              | 284.9324           | 501.3812            | 286.2382          | 100.02512583353   | 107.85634046537  |
| 25  | 4096       | worker   | 12        | 16  | desc        | 7.9518          | 1.1854        | 8.694                | 1.164              | 8.5758              | 1.1702            | 109.333735757942  | 107.847279861164 |
| 9   | 4          | worker   | 12        | 16  | asc         | 1.4702          | 0.0554        | 1.4744               | 0.0668             | 1.5854              | 0.0564            | 100.28567541831   | 107.835668616515 |
| 14  | 32         | worker   | 12        | 16  | asc         | 2.2032          | 0.0738        | 2.2406               | 0.0818             | 2.3754              | 0.074             | 101.697530864198  | 107.815904139434 |
| 12  | 2          | io_uring | 12        | 16  | asc         | 1.0736          | 0.05          | 1.182                | 0.0526             | 1.1574              | 0.0476            | 110.096870342772  | 107.805514157973 |
| 15  | 1024       | io_uring | 12        | 16  | desc        | 3.3288          | 0.3204        | 3.6634               | 0.3764             | 3.5882              | 0.3738            | 110.051670271569  | 107.792597933189 |
| 8   | 1024       | worker   | 12        | 16  | asc         | 7.6866          | 0.7436        | 7.8402               | 0.6274             | 8.2854              | 0.647             | 101.998282725783  | 107.790180313793 |
| 23  | 16         | io_uring | 12        | 16  | asc         | 2.4854          | 0.0866        | 2.5122               | 0.0952             | 2.6786              | 0.0858            | 101.078297255975  | 107.773396636356 |
| 20  | 4          | worker   | 12        | 16  | asc         | 1.4266          | 0.0674        | 1.4408               | 0.063              | 1.537               | 0.0754            | 100.99537361559   | 107.738679377541 |
| 3   | 1          | worker   | 12        | 16  | desc        | 2.2542          | 0.068         | 2.1472               | 0.0648             | 2.4286              | 0.08              | 95.2533049418863  | 107.736669328365 |
| 2   | 32         | io_uring | 12        | 16  | asc         | 3.638           | 0.2044        | 3.9248               | 0.2408             | 3.9174              | 0.2826            | 107.883452446399  | 107.680043980209 |
| 20  | 1          | worker   | 12        | 16  | desc        | 1.0834          | 0.0582        | 1.1696               | 0.0544             | 1.1662              | 0.0478            | 107.956433450249  | 107.642606608824 |
| 27  | 8192       | io_uring | 12        | 16  | desc        | 8.5252          | 2.1974        | 8.9272               | 2.0282             | 9.1766              | 2.2318            | 104.715431896026  | 107.640876460376 |
| 23  | 2012144    | worker   | 12        | 16  | desc        | 3529.0662       | 2169.6316     | 3498.3268            | 2178.9328          | 3798.0714           | 2208.0542         | 99.1289650503014  | 107.622560324881 |
| 4   | 1024       | io_uring | 12        | 16  | desc        | 8.4772          | 3.6576        | 8.515                | 4.0356             | 9.1228              | 3.8896            | 100.445901948757  | 107.615722172415 |
| 7   | 32         | worker   | 12        | 16  | asc         | 3.6282          | 0.1052        | 3.699                | 0.1256             | 3.9044              | 0.1168            | 101.951380850008  | 107.612590265145 |
| 25  | 1          | io_uring | 12        | 16  | desc        | 0.832           | 0.0414        | 0.7966               | 0.044              | 0.8952              | 0.0432            | 95.7451923076923  | 107.596153846154 |
| 21  | 256        | io_uring | 12        | 16  | desc        | 3.7812          | 0.3066        | 4.0702               | 0.3454             | 4.0682              | 0.3576            | 107.643076272083  | 107.590183010684 |
| 31  | 4          | worker   | 12        | 16  | desc        | 3.574           | 0.1372        | 3.754                | 0.1052             | 3.8452              | 0.1396            | 105.036373810856  | 107.58813654169  |
| 11  | 16         | worker   | 12        | 16  | asc         | 2.2496          | 0.0702        | 2.4098               | 0.075              | 2.4202              | 0.0786            | 107.121266002845  | 107.583570412518 |
| 14  | 32         | io_uring | 12        | 16  | desc        | 2.2022          | 0.0758        | 2.1894               | 0.074              | 2.3692              | 0.0816            | 99.4187630551267  | 107.583325765144 |
| 22  | 1024       | io_uring | 12        | 16  | desc        | 6.703           | 1.023         | 7.2762               | 1.1462             | 7.2106              | 1.1488            | 108.551394897807  | 107.572728628972 |
| 25  | 8          | io_uring | 12        | 16  | desc        | 1.4868          | 0.0562        | 1.5076               | 0.0564             | 1.5992              | 0.0546            | 101.398977670164  | 107.559860102233 |
| 23  | 2262144    | worker   | 12        | 16  | desc        | 3962.272        | 2264.4124     | 3934.7216            | 2310.229           | 4260.7626           | 2396.5272         | 99.3046817583447  | 107.533319267329 |
| 28  | 64         | io_uring | 12        | 16  | desc        | 2.9066          | 0.102         | 3.0672               | 0.105              | 3.1254              | 0.1226            | 105.525356086149  | 107.527695589348 |
| 21  | 256        | worker   | 12        | 16  | asc         | 3.3124          | 0.313         | 3.2384               | 0.3204             | 3.5616              | 0.3312            | 97.7659702934428  | 107.523245984784 |
| 7   | 4096       | worker   | 12        | 16  | asc         | 18.356          | 2.2662        | 17.9592              | 2.3946             | 19.7348             | 2.5682            | 97.8383089997821  | 107.511440400959 |
| 7   | 512        | io_uring | 12        | 16  | asc         | 5.4564          | 0.3814        | 5.8804               | 0.4472             | 5.8658              | 0.398             | 107.770691298292  | 107.50311560736  |
